Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Role,Employment_Type,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Business_Travel,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Attrition_Risk_Score,Attrition
213279,23,Female,Married,High School,Sales,Sales Executive,Part-Time,5,4,6613,15.3,2,5,4,3,4,5,42,No,No,Rarely,7,25,3,6,3,8,No,Yes,3,No
213280,46,Male,Married,High School,Finance,Financial Analyst,Full-Time,16,4,8474,10.6,4,2,3,4,4,3,38,No,No,Rarely,28,102,7,9,4,1,No,Yes,34,No
213281,35,Male,Married,Master,IT,Data Analyst,Contract,1,1,7508,12.3,1,3,3,4,3,4,71,No,Yes,Never,27,99,7,11,4,8,No,No,70,Yes
213282,36,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,1,1,5558,17.7,2,4,2,4,3,5,35,No,Yes,Rarely,6,30,1,10,5,7,No,No,36,No
213283,34,Male,Married,Bachelor,Sales,Account Executive,Full-Time,6,2,11740,17.0,4,4,2,1,4,1,26,Yes,Yes,Frequently,11,40,6,3,4,12,No,Yes,67,No
213284,52,Male,Married,Bachelor,Marketing,SEO Specialist,Full-Time,3,1,7628,13.5,2,3,2,1,4,3,46,Yes,No,Never,11,32,3,6,3,3,No,No,77,Yes
213285,48,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,11,7,9346,18.7,4,3,4,3,1,4,33,Yes,No,Never,6,17,4,12,3,11,No,Yes,36,No
213286,55,Male,Single,High School,IT,Software Engineer,Full-Time,11,9,11847,14.0,4,2,4,2,4,3,34,No,Yes,Rarely,15,55,2,8,5,4,No,Yes,28,No
213287,41,Female,Married,PhD,HR,Training Specialist,Full-Time,15,2,14123,15.5,4,4,3,4,2,4,0,Yes,Yes,Rarely,7,24,3,12,3,4,Yes,Yes,41,Yes
213288,49,Male,Single,Bachelor,Operations,Operations Executive,Full-Time,3,1,9361,12.0,3,5,2,2,4,4,0,No,No,Rarely,1,5,2,8,3,1,No,Yes,39,No
213289,35,Male,Married,High School,Marketing,Marketing Executive,Full-Time,4,3,5487,6.9,2,1,3,3,3,3,32,No,No,Rarely,2,7,3,4,5,3,No,No,55,Yes
213290,42,Male,Divorced,Bachelor,Sales,Account Executive,Part-Time,2,0,8502,14.8,3,3,3,2,4,5,37,No,No,Frequently,8,24,1,5,3,7,No,Yes,49,No
213291,44,Female,Divorced,Bachelor,IT,IT Manager,Full-Time,4,1,8435,16.2,2,5,4,2,3,4,59,No,No,Frequently,8,22,4,9,4,2,No,Yes,50,No
213292,32,Female,Divorced,High School,Marketing,Marketing Executive,Contract,8,4,5729,12.4,2,1,3,3,3,3,35,No,Yes,Never,10,29,3,4,4,6,No,Yes,24,No
213293,50,Male,Single,Master,Sales,Account Executive,Full-Time,2,2,9754,13.3,3,2,4,1,3,3,46,No,Yes,Never,10,27,7,7,5,6,No,Yes,24,No
213294,31,Female,Married,High School,IT,Software Engineer,Full-Time,2,0,5957,20.5,2,4,1,3,3,4,75,Yes,No,Rarely,1,5,4,7,2,3,No,No,53,No
213295,45,Male,Married,Bachelor,IT,Software Engineer,Part-Time,1,1,6678,17.8,1,4,1,4,5,3,51,No,Yes,Rarely,6,21,3,12,4,8,No,No,59,No
213296,21,Female,Married,PhD,IT,Software Engineer,Full-Time,2,1,8918,14.5,1,4,3,4,3,3,28,Yes,Yes,Rarely,17,59,4,14,4,7,No,No,37,No
213297,38,Male,Married,High School,IT,Software Engineer,Full-Time,6,0,10318,16.1,3,4,3,3,4,4,39,No,Yes,Rarely,4,15,2,10,3,5,Yes,Yes,13,No
213298,35,Male,Married,Bachelor,Sales,Account Executive,Full-Time,6,4,8950,11.1,3,2,2,3,2,2,41,No,Yes,Rarely,9,29,1,3,3,5,No,Yes,62,No
213299,42,Female,Single,High School,IT,IT Manager,Full-Time,1,1,5472,16.1,1,3,4,2,5,3,37,Yes,No,Never,19,85,2,3,5,6,No,No,76,Yes
213300,38,Female,Single,Master,IT,System Administrator,Part-Time,1,1,8916,15.5,1,3,4,5,3,1,23,Yes,No,Frequently,8,19,4,5,5,5,No,No,71,Yes
213301,38,Female,Married,Master,HR,HR Manager,Full-Time,2,1,6080,9.7,1,1,4,1,5,3,21,No,No,Frequently,9,35,5,5,2,5,No,Yes,64,No
213302,24,Male,Single,Master,Sales,Sales Executive,Full-Time,1,0,6948,16.9,2,2,4,1,2,3,35,No,No,Rarely,12,47,5,7,4,6,No,Yes,53,No
213303,34,Male,Single,High School,Finance,Accountant,Full-Time,3,3,8022,16.4,2,3,2,4,3,3,37,No,No,Rarely,16,63,4,4,2,9,No,No,57,No
213304,36,Male,Single,Bachelor,HR,Training Specialist,Contract,1,1,2265,18.3,1,4,5,3,4,4,30,Yes,No,Never,2,7,5,16,3,8,No,No,59,Yes
213305,20,Male,Married,Bachelor,Finance,Auditor,Full-Time,2,0,7746,12.6,2,3,1,2,3,3,18,Yes,Yes,Never,11,48,3,11,4,3,No,No,71,Yes
213306,36,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,0,0,4574,12.3,2,3,2,4,5,4,22,No,No,Rarely,5,15,4,13,3,2,No,No,54,Yes
213307,43,Female,Married,Bachelor,Finance,Finance Manager,Full-Time,18,2,15708,14.1,5,3,3,1,3,5,55,Yes,Yes,Rarely,7,22,3,12,2,2,No,Yes,49,Yes
213308,38,Female,Married,High School,Finance,Accountant,Full-Time,1,0,8470,13.8,3,3,1,2,3,3,19,No,Yes,Rarely,35,105,5,15,2,3,No,Yes,93,Yes
213309,29,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,4,1,5426,11.4,1,3,3,5,4,3,22,No,Yes,Rarely,21,81,5,11,4,6,No,Yes,19,No
213310,46,Female,Married,Bachelor,IT,Software Engineer,Part-Time,3,0,7887,10.5,2,4,3,1,2,5,0,Yes,No,Frequently,13,56,3,8,4,7,No,No,88,Yes
213311,60,Male,Single,High School,Sales,Sales Manager,Full-Time,2,0,3883,11.9,2,2,2,5,4,3,58,No,Yes,Never,16,59,3,12,4,6,No,No,49,No
213312,45,Male,Married,High School,Operations,Logistics Coordinator,Full-Time,27,25,12306,17.1,5,4,3,4,3,3,15,No,No,Rarely,16,42,1,7,3,5,No,Yes,4,No
213313,42,Male,Married,Bachelor,Marketing,Content Strategist,Full-Time,24,7,14178,13.5,5,2,3,3,3,2,40,Yes,No,Frequently,4,14,2,4,4,4,No,Yes,58,No
213314,25,Female,Married,Bachelor,Sales,Account Executive,Full-Time,7,2,9739,18.6,4,4,4,4,1,2,34,No,Yes,Rarely,9,22,2,10,4,6,No,Yes,44,No
213315,42,Male,Single,Bachelor,IT,Data Analyst,Full-Time,7,6,11578,12.0,3,3,4,4,3,2,59,Yes,Yes,Rarely,15,49,11,5,3,5,No,Yes,55,Yes
213316,27,Male,Divorced,High School,IT,Data Analyst,Contract,9,0,9939,14.5,4,3,1,5,2,5,25,No,Yes,Never,6,21,6,3,3,5,No,Yes,54,No
213317,42,Female,Married,Master,Sales,Business Development,Part-Time,7,0,10917,15.2,3,3,3,3,3,2,5,No,No,Never,18,43,6,8,5,6,No,Yes,17,No
213318,34,Male,Single,Bachelor,HR,Recruiter,Full-Time,1,1,6184,11.6,2,3,2,3,4,3,3,No,Yes,Never,16,60,4,8,1,4,No,No,60,No
213319,37,Male,Married,Master,Sales,Sales Executive,Full-Time,7,7,10156,13.0,3,3,3,2,4,2,20,No,No,Rarely,7,26,8,11,4,8,No,Yes,35,No
213320,28,Male,Single,Bachelor,Sales,Account Executive,Full-Time,2,2,9225,13.0,3,2,1,1,4,4,19,No,No,Never,34,126,6,7,4,7,No,Yes,71,No
213321,38,Male,Divorced,Bachelor,Operations,Quality Analyst,Full-Time,5,1,5393,12.9,1,3,3,2,3,5,38,Yes,Yes,Rarely,11,44,1,12,4,9,No,No,55,No
213322,32,Male,Married,High School,Operations,Operations Executive,Full-Time,5,5,9426,13.7,4,3,3,1,2,3,52,Yes,No,Never,17,47,6,2,4,16,No,Yes,64,Yes
213323,54,Male,Married,High School,Marketing,Marketing Manager,Full-Time,2,2,6145,13.6,3,3,2,5,3,2,29,No,No,Rarely,16,53,4,2,3,1,No,Yes,47,No
213324,32,Male,Single,Bachelor,Sales,Account Executive,Full-Time,0,0,5886,9.2,2,2,4,4,1,2,37,No,No,Frequently,10,45,5,7,4,2,No,No,57,No
213325,57,Female,Single,Bachelor,Operations,Quality Analyst,Full-Time,14,1,10955,15.7,4,4,3,3,3,3,6,No,Yes,Rarely,4,14,5,13,3,6,No,Yes,12,No
213326,35,Male,Married,PhD,IT,Data Analyst,Part-Time,2,2,9460,12.3,1,4,3,1,3,3,36,Yes,No,Rarely,4,9,7,9,2,14,No,No,72,Yes
213327,51,Female,Single,Bachelor,Marketing,Marketing Manager,Full-Time,2,2,5192,20.1,1,4,3,3,3,3,26,Yes,Yes,Rarely,11,32,2,11,3,8,No,No,45,No
213328,29,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,9,6,11162,14.4,4,5,4,4,3,3,9,Yes,No,Rarely,23,38,4,8,4,10,No,Yes,24,No
213329,52,Male,Single,Bachelor,Marketing,SEO Specialist,Full-Time,7,6,9673,16.4,3,3,1,3,5,2,45,No,No,Rarely,20,76,7,8,3,3,No,Yes,55,Yes
213330,51,Female,Single,Bachelor,Marketing,Marketing Executive,Part-Time,3,3,7848,19.3,3,3,4,4,2,3,38,No,Yes,Never,7,26,6,10,2,5,No,Yes,31,No
213331,45,Male,Divorced,Master,IT,Data Analyst,Full-Time,2,2,10064,5.0,2,1,4,2,5,4,60,No,No,Rarely,10,28,6,8,4,6,No,No,52,Yes
213332,38,Male,Married,Bachelor,IT,Data Analyst,Full-Time,5,1,10902,15.3,3,3,5,1,4,4,33,No,Yes,Rarely,16,62,4,14,3,3,No,Yes,16,No
213333,31,Female,Married,Master,Sales,Business Development,Full-Time,5,4,7876,13.7,2,3,1,3,3,5,33,Yes,No,Never,18,59,3,6,5,7,No,No,76,Yes
213334,32,Male,Married,Bachelor,IT,Data Analyst,Full-Time,3,3,7955,19.0,2,3,2,4,3,4,50,No,No,Rarely,30,100,2,3,5,5,No,No,57,No
213335,26,Male,Divorced,Bachelor,Marketing,Content Strategist,Full-Time,5,5,6597,21.0,2,5,2,3,4,3,18,No,Yes,Never,13,58,2,14,4,8,No,No,11,No
213336,18,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,0,0,7148,9.9,2,2,2,3,5,4,33,No,No,Never,15,55,6,8,3,6,No,Yes,61,Yes
213337,35,Female,Married,High School,Marketing,Marketing Manager,Full-Time,11,10,9135,17.1,3,4,4,3,3,2,10,No,No,Rarely,8,26,3,4,3,4,Yes,Yes,1,No
213338,46,Male,Single,Master,IT,IT Manager,Full-Time,0,0,9915,13.7,2,3,4,2,2,4,40,No,Yes,Rarely,4,14,6,6,3,3,No,No,60,No
213339,28,Female,Married,High School,Sales,Sales Manager,Part-Time,1,0,7000,15.1,3,3,1,2,3,2,29,Yes,No,Never,5,11,2,12,2,5,No,Yes,100,Yes
213340,33,Male,Married,Bachelor,IT,System Administrator,Full-Time,1,1,7227,19.8,2,4,3,2,4,4,27,Yes,No,Never,7,18,8,11,5,6,No,No,89,Yes
213341,35,Male,Divorced,Master,Finance,Finance Manager,Part-Time,4,4,9328,17.6,2,3,3,5,2,3,33,Yes,Yes,Rarely,13,25,9,11,4,6,No,Yes,34,No
213342,50,Male,Married,Master,Marketing,Marketing Manager,Full-Time,11,0,12864,11.2,5,1,2,4,4,4,40,Yes,No,Rarely,10,30,1,16,3,5,No,Yes,38,No
213343,30,Female,Married,Master,Finance,Auditor,Full-Time,4,4,14316,18.9,4,5,3,3,3,3,47,No,Yes,Rarely,9,30,4,11,2,9,No,Yes,16,No
213344,18,Male,Single,Bachelor,Sales,Business Development,Full-Time,0,0,4319,13.8,1,3,3,2,2,4,32,Yes,No,Frequently,13,40,3,8,3,6,No,No,68,Yes
213345,27,Male,Married,High School,Sales,Sales Executive,Full-Time,2,1,6141,14.7,2,4,5,3,3,4,22,No,No,Never,6,24,6,9,3,1,No,No,30,No
213346,27,Male,Single,Master,Sales,Account Executive,Part-Time,1,1,8888,16.0,3,3,1,4,3,3,68,No,Yes,Frequently,14,54,5,16,3,8,No,Yes,51,Yes
213347,44,Male,Married,High School,Operations,Quality Analyst,Part-Time,0,0,3209,14.3,1,3,1,5,1,3,9,No,Yes,Frequently,32,105,1,5,3,3,No,Yes,81,Yes
213348,21,Female,Married,Master,IT,Data Analyst,Full-Time,0,0,11046,19.4,2,4,4,4,4,4,28,No,No,Rarely,10,31,3,7,3,8,No,No,34,No
213349,42,Female,Married,Master,HR,HR Executive,Full-Time,4,0,5887,9.4,1,3,5,3,3,4,65,No,No,Rarely,8,29,4,12,1,5,No,No,37,No
213350,51,Female,Single,Bachelor,Operations,Operations Manager,Full-Time,6,2,6846,18.3,2,3,4,3,3,3,49,No,No,Frequently,21,54,3,6,4,2,No,Yes,22,No
213351,40,Female,Married,Master,IT,IT Manager,Part-Time,3,2,7915,22.0,1,4,4,1,1,4,52,No,Yes,Rarely,9,27,4,4,1,4,No,No,61,No
213352,36,Female,Married,Master,Sales,Account Executive,Full-Time,1,1,7280,18.8,2,4,3,3,4,4,75,No,No,Never,15,58,1,5,4,6,No,No,36,No
213353,39,Female,Single,Bachelor,HR,Recruiter,Part-Time,0,0,6907,8.5,2,2,3,3,3,5,56,No,Yes,Never,17,44,3,5,3,9,No,Yes,35,No
213354,39,Male,Married,Bachelor,Finance,Auditor,Full-Time,3,2,5778,13.7,1,4,4,2,2,2,25,No,Yes,Never,19,60,4,7,3,2,No,No,56,No
213355,48,Male,Married,Master,IT,Data Analyst,Full-Time,14,2,18981,13.9,5,3,2,2,1,2,47,No,No,Never,11,39,4,12,2,4,No,Yes,74,Yes
213356,34,Male,Married,Master,IT,Software Engineer,Full-Time,1,1,8561,13.3,2,3,3,3,2,4,44,No,Yes,Frequently,4,17,7,3,4,6,No,Yes,51,No
213357,29,Male,Single,Master,Sales,Account Executive,Full-Time,2,0,7126,12.2,1,4,3,5,3,3,69,No,Yes,Never,19,76,2,5,3,4,No,No,42,No
213358,42,Female,Single,Bachelor,Operations,Quality Analyst,Full-Time,4,3,6599,13.0,2,3,3,1,1,3,1,No,No,Rarely,23,74,5,5,1,4,No,Yes,47,No
213359,40,Male,Married,Master,Operations,Quality Analyst,Full-Time,6,1,11353,14.7,3,4,3,2,2,1,52,Yes,No,Rarely,33,84,4,3,2,5,Yes,Yes,60,Yes
213360,34,Male,Single,Master,Finance,Finance Manager,Full-Time,6,2,9909,7.2,2,1,3,4,3,2,25,No,No,Rarely,8,26,4,6,4,5,No,No,30,No
213361,20,Female,Single,Master,Sales,Account Executive,Full-Time,1,0,7321,11.4,2,4,2,3,5,2,23,Yes,Yes,Never,6,13,6,15,1,8,No,No,100,Yes
213362,34,Male,Married,Master,Sales,Sales Executive,Full-Time,3,3,8228,12.6,2,4,4,3,3,3,42,No,No,Never,7,27,2,6,3,9,No,No,15,No
213363,49,Female,Single,Master,Sales,Sales Executive,Full-Time,12,5,14131,18.8,4,5,4,4,4,3,52,No,No,Never,20,49,4,15,4,4,No,Yes,15,No
213364,35,Male,Married,Master,IT,Data Analyst,Full-Time,3,1,10333,16.6,2,3,3,4,5,5,24,Yes,Yes,Rarely,16,63,2,8,3,9,No,No,50,Yes
213365,39,Male,Single,High School,Finance,Accountant,Full-Time,4,4,6932,16.5,2,4,1,2,4,5,0,No,No,Never,28,69,7,6,3,5,No,Yes,52,No
213366,31,Female,Married,Master,Marketing,Content Strategist,Contract,1,0,4543,14.1,1,2,3,3,2,4,36,Yes,No,Rarely,30,105,4,13,4,5,No,Yes,64,No
213367,42,Male,Married,Master,IT,Data Analyst,Full-Time,20,12,20013,13.9,5,3,2,2,2,4,38,No,No,Frequently,4,14,7,7,3,8,No,Yes,68,No
213368,36,Female,Married,Master,Sales,Sales Executive,Full-Time,6,6,13376,15.6,4,5,3,4,2,4,32,No,Yes,Rarely,14,48,5,10,3,3,No,Yes,33,No
213369,31,Male,Married,Master,Finance,Financial Analyst,Full-Time,3,0,8821,10.0,2,2,1,3,5,5,20,Yes,No,Rarely,12,28,4,6,4,7,No,No,58,Yes
213370,54,Male,Single,Master,IT,Software Engineer,Part-Time,14,3,20582,18.2,5,5,5,3,5,4,8,Yes,Yes,Rarely,11,40,4,4,3,8,No,Yes,36,No
213371,41,Female,Divorced,High School,Finance,Accountant,Full-Time,0,0,4932,14.8,1,4,5,1,3,4,0,Yes,Yes,Never,7,20,5,5,2,6,No,Yes,51,Yes
213372,40,Male,Divorced,Bachelor,Sales,Account Executive,Full-Time,8,8,9714,17.9,3,3,4,2,3,3,18,Yes,Yes,Rarely,12,34,6,5,2,5,No,Yes,50,No
213373,49,Female,Single,Master,Sales,Sales Manager,Full-Time,6,2,10516,22.7,3,4,3,2,4,3,21,No,No,Frequently,17,64,4,2,2,3,Yes,Yes,21,No
213374,40,Male,Divorced,High School,IT,Data Analyst,Full-Time,2,1,7135,14.6,2,3,4,4,3,2,18,No,No,Rarely,16,49,3,8,3,3,No,Yes,9,No
213375,39,Male,Married,Master,Sales,Sales Executive,Full-Time,15,13,18425,16.4,5,4,5,4,4,5,23,No,Yes,Rarely,23,103,3,14,5,4,Yes,Yes,0,No
213376,30,Male,Married,Bachelor,Finance,Financial Analyst,Part-Time,0,0,7994,17.4,2,5,4,5,3,4,42,No,No,Rarely,17,31,5,5,3,1,No,No,33,No
213377,18,Male,Married,Master,Operations,Operations Manager,Full-Time,0,0,9113,18.1,2,3,3,4,4,3,1,Yes,No,Rarely,24,78,2,7,2,10,No,No,71,Yes
213378,46,Female,Single,Master,Sales,Sales Executive,Full-Time,0,0,6744,12.8,2,2,4,3,3,2,45,Yes,Yes,Rarely,32,82,6,3,4,6,No,No,66,Yes
213379,41,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,2,0,6377,10.1,1,3,4,5,3,3,44,No,Yes,Rarely,17,26,1,13,3,3,No,No,30,No
213380,33,Male,Single,Master,Marketing,Marketing Executive,Full-Time,3,1,7844,11.4,2,3,3,3,2,2,37,No,No,Frequently,25,99,4,13,3,6,No,No,72,Yes
213381,46,Female,Single,Bachelor,Sales,Account Executive,Full-Time,1,0,6292,16.7,2,3,3,1,1,2,48,No,No,Frequently,33,117,4,4,5,2,No,No,84,Yes
213382,35,Female,Married,Bachelor,IT,System Administrator,Full-Time,2,0,10133,17.9,3,2,2,4,2,4,7,Yes,No,Rarely,9,36,1,2,2,9,No,Yes,71,Yes
213383,42,Female,Single,Bachelor,HR,Recruiter,Full-Time,1,0,8592,17.5,4,3,2,2,4,2,12,No,No,Rarely,28,65,3,7,2,8,No,Yes,97,Yes
213384,39,Female,Married,Bachelor,Finance,Finance Manager,Full-Time,0,0,4590,16.0,1,3,3,3,2,3,39,Yes,Yes,Rarely,19,63,3,13,4,7,No,No,48,Yes
213385,42,Male,Married,High School,Finance,Finance Manager,Full-Time,1,1,7827,16.2,3,4,3,2,3,4,64,No,Yes,Frequently,23,81,4,9,2,2,No,Yes,47,No
213386,35,Male,Single,Bachelor,Finance,Finance Manager,Contract,13,7,12871,12.8,4,3,4,3,4,3,11,No,Yes,Never,53,150,4,12,5,7,No,Yes,38,No
213387,34,Female,Single,Bachelor,Sales,Sales Executive,Contract,3,0,6781,16.3,2,3,1,4,2,4,32,No,Yes,Never,5,16,2,10,4,3,No,Yes,64,No
213388,31,Female,Single,Master,Marketing,SEO Specialist,Full-Time,4,1,8169,17.5,2,4,4,3,3,3,0,No,Yes,Rarely,7,32,2,16,3,5,No,No,19,No
213389,30,Female,Married,Bachelor,IT,IT Manager,Contract,3,3,8653,11.9,2,4,2,5,3,3,56,No,No,Rarely,4,10,7,13,4,3,No,No,54,No
213390,41,Male,Single,Bachelor,Sales,Sales Manager,Full-Time,3,3,7612,19.4,2,4,5,4,3,3,34,No,Yes,Rarely,10,33,3,2,3,3,No,Yes,0,No
213391,35,Male,Single,Bachelor,Finance,Auditor,Full-Time,5,0,9321,17.3,3,3,4,4,3,3,17,Yes,Yes,Rarely,20,71,7,9,4,3,No,Yes,38,No
213392,40,Female,Divorced,Master,Sales,Account Executive,Full-Time,4,2,7044,10.0,1,5,3,5,1,3,33,No,No,Rarely,23,73,4,6,3,4,No,No,42,No
213393,24,Female,Divorced,Master,Finance,Accountant,Full-Time,0,0,8305,14.6,2,4,3,4,5,4,78,Yes,No,Never,15,60,3,5,4,8,No,No,51,No
213394,40,Female,Single,High School,IT,IT Manager,Full-Time,6,2,8164,21.1,3,4,3,4,2,5,0,No,Yes,Frequently,17,47,5,13,4,2,No,Yes,1,No
213395,38,Female,Married,Bachelor,Sales,Sales Executive,Part-Time,5,0,6669,17.4,2,4,2,3,4,3,20,No,No,Frequently,11,32,9,11,4,2,Yes,No,51,No
213396,38,Male,Married,Bachelor,IT,Software Engineer,Full-Time,0,0,7052,12.5,1,4,3,3,3,3,27,No,Yes,Rarely,9,29,4,15,4,3,No,No,30,No
213397,46,Male,Married,Bachelor,Marketing,Marketing Manager,Full-Time,9,6,7957,11.3,3,2,4,3,4,3,20,No,No,Rarely,13,55,4,23,3,3,No,Yes,11,No
213398,35,Male,Single,Master,Sales,Account Executive,Full-Time,1,0,7594,17.2,2,3,3,5,3,4,83,No,No,Frequently,13,53,2,8,2,5,No,No,52,No
213399,34,Female,Single,Bachelor,HR,Training Specialist,Full-Time,3,3,5801,8.6,2,3,3,1,2,4,52,Yes,Yes,Rarely,27,88,4,6,4,3,No,No,85,Yes
213400,37,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,3,3,11844,13.7,4,3,3,4,2,5,14,Yes,No,Never,33,110,3,4,3,6,No,Yes,61,Yes
213401,43,Female,Single,Bachelor,IT,Software Engineer,Full-Time,6,6,10011,15.1,2,4,3,4,2,5,23,No,No,Rarely,25,78,7,11,3,5,Yes,No,37,No
213402,31,Male,Divorced,Bachelor,IT,IT Manager,Full-Time,7,5,11872,14.5,3,4,3,3,1,3,53,Yes,Yes,Rarely,21,38,2,10,2,8,No,Yes,58,No
213403,32,Male,Single,Master,Sales,Business Development,Full-Time,9,8,8151,15.5,2,3,3,2,2,3,57,No,No,Rarely,16,63,2,9,1,4,No,Yes,46,Yes
213404,43,Female,Single,Master,Sales,Sales Executive,Full-Time,3,1,13593,16.9,4,5,3,3,4,3,36,No,No,Never,7,29,4,3,3,6,No,Yes,9,No
213405,42,Female,Single,High School,IT,System Administrator,Full-Time,8,6,9885,17.6,3,4,5,4,4,1,31,No,No,Rarely,28,62,3,8,3,2,No,Yes,45,No
213406,37,Male,Divorced,Bachelor,Operations,Operations Executive,Full-Time,3,1,10892,18.3,3,5,5,4,2,5,39,Yes,No,Rarely,10,36,6,10,3,10,No,Yes,27,No
213407,19,Female,Divorced,Bachelor,Marketing,Marketing Manager,Full-Time,1,0,4163,18.0,1,2,3,3,3,4,45,No,Yes,Never,19,76,8,11,3,4,No,No,32,No
213408,32,Male,Married,Bachelor,Marketing,Content Strategist,Part-Time,3,1,7193,14.2,2,3,4,5,1,4,18,No,Yes,Never,13,40,6,11,5,8,No,No,39,No
213409,36,Female,Divorced,High School,Marketing,Content Strategist,Full-Time,5,3,7705,16.3,3,3,4,4,3,2,22,Yes,Yes,Frequently,17,48,8,2,1,5,No,Yes,51,Yes
213410,34,Male,Married,High School,IT,System Administrator,Full-Time,5,4,8013,12.8,3,2,4,3,4,2,46,No,No,Rarely,18,59,8,10,4,7,No,Yes,25,No
213411,24,Female,Married,Bachelor,IT,System Administrator,Full-Time,5,0,13259,13.9,4,3,2,3,1,3,56,No,No,Rarely,27,62,4,6,1,3,No,Yes,52,Yes
213412,29,Female,Single,Bachelor,IT,IT Manager,Full-Time,11,11,10171,9.2,2,3,4,4,3,3,43,Yes,No,Rarely,10,32,2,3,3,5,No,No,44,No
213413,26,Female,Divorced,Bachelor,IT,Data Analyst,Full-Time,3,2,6717,18.4,1,4,3,4,4,3,64,Yes,Yes,Never,9,11,6,2,1,12,No,No,49,No
213414,47,Male,Married,PhD,Marketing,SEO Specialist,Full-Time,3,2,8570,15.3,2,3,2,1,3,5,63,No,Yes,Rarely,20,83,4,4,2,8,No,Yes,50,No
213415,44,Male,Single,High School,HR,Training Specialist,Full-Time,8,8,6610,11.5,2,3,2,4,3,3,45,No,No,Frequently,35,132,3,3,4,7,No,Yes,62,Yes
213416,41,Male,Married,Bachelor,HR,Recruiter,Full-Time,6,6,7184,16.7,2,4,3,4,3,3,29,No,No,Rarely,31,56,2,14,5,3,Yes,No,0,No
213417,40,Female,Married,Master,IT,Software Engineer,Full-Time,8,6,11895,15.2,2,4,3,3,4,3,43,No,No,Rarely,47,150,8,2,3,4,No,No,47,No
213418,31,Male,Single,High School,Marketing,SEO Specialist,Full-Time,2,0,6069,16.1,2,3,3,4,3,3,41,Yes,No,Rarely,22,37,2,7,3,6,No,No,50,Yes
213419,18,Female,Married,Bachelor,IT,Software Engineer,Full-Time,0,0,6395,13.1,1,4,2,1,3,3,27,No,Yes,Frequently,17,67,4,7,2,5,No,No,87,Yes
213420,38,Female,Married,High School,Marketing,Marketing Manager,Contract,8,0,8194,10.6,4,3,2,2,4,1,0,No,Yes,Rarely,11,37,4,6,1,4,No,Yes,84,Yes
213421,40,Female,Married,Bachelor,IT,System Administrator,Full-Time,2,2,7049,10.9,1,4,2,5,4,4,27,Yes,Yes,Rarely,13,39,3,3,2,7,No,No,67,Yes
213422,30,Female,Married,Bachelor,Sales,Sales Manager,Part-Time,7,0,10158,12.8,3,3,5,3,3,4,41,No,Yes,Never,13,50,4,13,4,1,No,Yes,18,No
213423,18,Male,Single,Bachelor,Sales,Sales Manager,Part-Time,0,0,7642,15.1,2,4,4,3,3,3,84,No,No,Never,11,33,3,11,5,1,No,No,32,No
213424,26,Male,Married,High School,IT,System Administrator,Full-Time,3,2,5953,13.3,3,2,2,4,3,3,48,No,Yes,Frequently,27,108,4,17,3,8,No,Yes,62,Yes
213425,22,Male,Single,Bachelor,Operations,Quality Analyst,Full-Time,4,4,6592,9.4,3,3,3,2,4,3,38,No,No,Rarely,8,20,2,2,2,8,No,Yes,39,Yes
213426,40,Female,Single,Master,IT,IT Manager,Full-Time,7,3,10911,13.8,2,3,4,2,2,3,50,Yes,Yes,Frequently,16,43,2,11,3,7,No,Yes,68,Yes
213427,59,Female,Divorced,High School,Operations,Logistics Coordinator,Full-Time,2,2,7986,20.8,3,3,3,4,2,3,25,No,No,Rarely,20,85,5,7,3,7,No,Yes,19,No
213428,19,Female,Single,Bachelor,IT,System Administrator,Full-Time,1,0,12115,17.3,3,4,4,1,3,2,31,Yes,No,Rarely,29,85,4,12,3,6,No,Yes,83,Yes
213429,30,Female,Single,Bachelor,Marketing,Content Strategist,Contract,0,0,8530,10.9,3,4,4,5,3,4,45,No,Yes,Rarely,18,32,4,4,2,9,No,Yes,46,No
213430,31,Female,Married,Bachelor,IT,Data Analyst,Part-Time,13,9,12107,13.2,3,3,1,3,1,3,39,Yes,Yes,Frequently,59,97,4,8,4,5,No,Yes,70,Yes
213431,37,Male,Single,Master,Sales,Account Executive,Full-Time,10,9,11114,12.2,3,4,4,3,5,4,40,No,Yes,Frequently,14,58,6,13,4,4,Yes,Yes,18,No
213432,43,Male,Divorced,Master,IT,Data Analyst,Full-Time,1,0,7909,6.8,1,3,2,1,3,3,40,Yes,No,Frequently,8,31,3,15,2,6,No,No,100,Yes
