employee_id,age,gender,marital_status,education_level,department,job_role,employment_type,years_at_company,years_in_current_role,monthly_income,salary_hike_percent,job_level,performance_rating,job_satisfaction,work_life_balance,environment_satisfaction,relationship_satisfaction,training_hours_last_year,overtime,remote_work,business_travel,distance_from_home,commute_time_minutes,number_of_projects,team_size,manager_rating,absence_days,promotion_last_5_years,stock_option,attrition_risk_score,attrition
213232,43,Male,Married,Bachelor,IT,System Administrator,Contract,1,0,8542,9.3,2,3,2,1,4,3,27,0,0,Rarely,11,14,2,5,4,4,0,0,70,1
213233,40,Female,Married,Bachelor,Marketing,SEO Specialist,Full-Time,1,0,5265,14.6,1,3,3,4,4,5,40,1,0,Rarely,13,46,5,3,4,5,0,1,19,0
213234,41,Male,Single,High School,IT,Data Analyst,Full-Time,2,0,7881,13.8,2,3,3,2,4,3,40,1,0,Never,5,16,1,4,3,3,0,0,58,1
213235,35,Male,Divorced,Bachelor,Sales,Sales Executive,Full-Time,1,1,3362,21.4,1,4,3,5,3,2,56,0,0,Rarely,1,5,2,8,3,1,0,0,25,0
213236,41,Female,Married,Bachelor,Finance,Accountant,Full-Time,1,1,6822,13.8,2,3,4,5,3,3,20,1,0,Rarely,19,60,4,15,2,8,0,0,59,1
213237,38,Male,Divorced,Bachelor,IT,Data Analyst,Full-Time,8,6,11696,10.4,3,3,3,2,5,4,43,0,0,Never,22,32,1,11,3,3,0,1,38,0
213238,44,Male,Single,Bachelor,Operations,Operations Executive,Full-Time,3,1,5497,16.4,1,3,4,3,3,4,28,0,0,Never,7,23,6,11,3,6,0,0,13,0
213239,35,Male,Married,Master,Sales,Sales Executive,Full-Time,2,2,9366,10.2,2,3,1,2,3,3,16,0,0,Never,13,37,1,9,4,7,0,0,54,0
213240,31,Female,Married,High School,Finance,Accountant,Full-Time,3,2,5819,16.2,2,4,3,1,3,3,77,0,1,Never,26,82,3,2,3,3,0,1,40,0
213241,46,Male,Single,Bachelor,Finance,Finance Manager,Full-Time,4,2,5187,17.6,1,3,4,3,3,4,40,0,0,Rarely,28,94,3,10,3,9,0,1,29,0
213242,45,Male,Single,Bachelor,Sales,Business Development,Part-Time,1,0,6563,11.7,2,3,2,3,1,2,45,0,1,Rarely,9,32,6,5,2,2,0,0,100,1
213243,46,Male,Single,Bachelor,Sales,Sales Manager,Full-Time,5,0,8890,16.5,2,3,4,2,3,3,9,0,1,Rarely,18,46,4,14,3,6,0,0,31,0
213244,60,Male,Married,Bachelor,Operations,Logistics Coordinator,Contract,8,4,7282,12.1,3,3,1,2,2,3,31,1,0,Rarely,8,19,5,11,4,9,0,1,92,1
213245,32,Male,Married,Bachelor,Marketing,SEO Specialist,Part-Time,0,0,5358,13.2,2,3,1,3,2,2,26,0,1,Rarely,6,22,3,12,2,7,0,1,68,1
213246,20,Male,Single,Bachelor,IT,IT Manager,Full-Time,2,1,10148,6.3,3,2,3,5,1,3,39,0,1,Frequently,2,7,7,4,2,2,0,1,57,1
213247,53,Female,Divorced,Bachelor,Sales,Account Executive,Full-Time,8,7,7832,19.2,2,4,4,3,3,3,22,1,0,Never,7,31,1,12,4,7,0,0,35,0
213248,45,Male,Single,Bachelor,Operations,Operations Manager,Full-Time,2,2,5338,14.9,2,4,3,2,2,5,40,0,0,Rarely,6,23,1,12,2,9,0,0,43,0
213249,38,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,7,3,9326,16.4,3,3,3,3,4,2,47,0,0,Never,37,123,7,5,4,4,0,1,36,0
213250,29,Female,Married,Bachelor,Sales,Business Development,Full-Time,7,4,11936,13.5,4,3,3,2,4,3,57,0,0,Rarely,12,52,1,11,3,6,0,1,23,0
213251,40,Female,Married,Bachelor,IT,System Administrator,Full-Time,3,0,8486,15.7,2,3,1,4,3,3,42,1,0,Rarely,17,70,10,11,3,6,0,0,78,1
213252,36,Male,Divorced,Bachelor,Sales,Account Executive,Full-Time,3,3,7342,13.6,2,2,2,4,5,3,50,0,0,Rarely,11,45,2,6,4,4,0,1,42,0
213253,51,Male,Married,Master,Marketing,Marketing Manager,Full-Time,7,6,10324,10.0,3,3,4,2,4,4,26,0,1,Rarely,15,31,3,12,1,4,0,1,49,0
213254,24,Male,Married,Bachelor,Operations,Operations Manager,Contract,5,4,9936,13.5,4,1,2,4,3,3,30,0,0,Rarely,23,86,6,7,3,6,0,1,58,1
213255,60,Male,Single,Bachelor,Operations,Quality Analyst,Part-Time,6,3,7066,9.1,3,4,4,4,5,4,60,0,1,Never,28,86,1,12,2,2,0,1,41,0
213256,23,Male,Divorced,Bachelor,HR,Training Specialist,Full-Time,3,1,5687,13.3,2,2,2,4,5,3,34,1,0,Never,6,17,1,7,4,6,0,1,57,1
213257,28,Male,Married,Bachelor,IT,System Administrator,Full-Time,0,0,7288,18.1,1,3,3,4,5,3,40,1,1,Never,10,26,3,10,4,4,0,0,47,1
213258,42,Female,Single,High School,Sales,Sales Executive,Full-Time,3,3,7385,13.1,3,1,4,4,5,3,26,0,0,Rarely,9,29,8,17,1,4,0,1,21,0
213259,27,Female,Married,Bachelor,Sales,Business Development,Full-Time,8,1,7650,20.3,1,5,3,4,1,4,5,0,0,Frequently,27,115,9,8,3,8,0,0,41,0
213260,19,Female,Married,Bachelor,Operations,Logistics Coordinator,Contract,1,1,6153,15.2,2,3,3,2,3,3,44,0,0,Never,16,48,6,5,3,9,0,0,62,1
213261,42,Male,Divorced,High School,Sales,Sales Executive,Full-Time,5,0,4036,17.3,1,3,2,1,2,3,41,0,1,Rarely,5,18,7,9,2,0,0,0,73,1
213262,37,Male,Single,PhD,IT,IT Manager,Contract,11,8,17173,14.4,3,3,3,5,3,3,37,1,0,Frequently,30,75,1,9,2,5,0,1,82,1
213263,35,Female,Married,Bachelor,Finance,Financial Analyst,Full-Time,2,1,6254,16.9,1,3,5,1,4,4,50,1,0,Rarely,15,49,4,4,4,7,0,0,62,0
213264,27,Female,Married,Bachelor,Sales,Business Development,Full-Time,1,1,11089,18.6,4,3,3,2,4,3,26,0,0,Rarely,8,31,5,12,1,5,0,1,46,0
213265,24,Female,Married,Bachelor,Sales,Sales Executive,Contract,6,2,8183,13.6,3,3,2,2,3,3,45,0,1,Frequently,18,56,4,10,2,4,0,1,84,1
213266,32,Female,Married,Bachelor,HR,HR Manager,Full-Time,3,1,7655,12.5,3,3,3,2,5,3,34,1,0,Never,2,7,1,7,4,4,0,1,33,0
213267,40,Female,Divorced,PhD,Operations,Logistics Coordinator,Part-Time,4,0,10020,16.7,3,4,1,4,3,3,31,0,0,Frequently,12,34,5,2,4,6,0,1,50,0
213268,38,Male,Single,Bachelor,Finance,Financial Analyst,Full-Time,4,0,10345,13.8,3,3,3,4,3,3,31,0,0,Rarely,8,24,4,7,4,4,0,1,15,0
213269,42,Male,Divorced,Master,Sales,Sales Executive,Full-Time,0,0,5918,17.9,1,3,4,3,3,4,32,0,0,Frequently,16,45,3,7,5,5,0,0,32,0
213270,40,Female,Married,Master,Sales,Sales Executive,Full-Time,11,0,11014,17.5,3,2,1,3,4,3,38,0,0,Rarely,14,38,1,9,3,6,0,1,31,0
213271,27,Female,Married,High School,Sales,Sales Executive,Full-Time,3,0,5624,16.8,1,4,5,1,3,2,11,0,0,Never,24,83,5,8,4,8,0,1,37,0
213272,35,Male,Married,Bachelor,Finance,Accountant,Full-Time,8,6,8934,17.2,3,4,4,2,5,3,7,0,1,Rarely,19,68,2,13,3,4,0,1,25,0
213273,22,Male,Single,Bachelor,IT,Data Analyst,Full-Time,4,3,9127,13.3,3,3,3,2,2,3,81,0,0,Rarely,11,43,3,8,2,6,0,1,41,1
213274,39,Male,Married,Bachelor,Operations,Logistics Coordinator,Full-Time,1,0,5867,15.8,2,3,3,2,4,3,49,1,0,Rarely,12,48,1,5,4,5,0,0,46,1
213275,38,Female,Single,Master,Sales,Sales Executive,Full-Time,4,0,10415,12.1,3,3,4,3,4,3,22,1,1,Never,3,12,1,8,2,10,0,1,63,0
213276,43,Male,Single,Bachelor,Operations,Operations Manager,Full-Time,0,0,6060,11.0,1,3,2,4,5,2,28,0,0,Frequently,9,36,2,2,2,4,0,0,58,0
213277,29,Male,Single,Master,Operations,Quality Analyst,Full-Time,2,0,4239,10.8,1,3,3,4,3,5,31,1,0,Rarely,5,15,6,7,3,7,0,0,47,0
213278,44,Male,Married,Bachelor,IT,Data Analyst,Full-Time,3,3,5386,13.0,1,2,3,4,4,3,32,0,0,Rarely,13,34,4,10,3,3,0,0,23,0
213279,23,Female,Married,High School,Sales,Sales Executive,Part-Time,5,4,6613,15.3,2,5,4,3,4,5,42,0,0,Rarely,7,25,3,6,3,8,0,1,3,0
213280,46,Male,Married,High School,Finance,Financial Analyst,Full-Time,16,4,8474,10.6,4,2,3,4,4,3,38,0,0,Rarely,28,102,7,9,4,1,0,1,34,0
213281,35,Male,Married,Master,IT,Data Analyst,Contract,1,1,7508,12.3,1,3,3,4,3,4,71,0,1,Never,27,99,7,11,4,8,0,0,70,1
213282,36,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,1,1,5558,17.7,2,4,2,4,3,5,35,0,1,Rarely,6,30,1,10,5,7,0,0,36,0
213283,34,Male,Married,Bachelor,Sales,Account Executive,Full-Time,6,2,11740,17.0,4,4,2,1,4,1,26,1,1,Frequently,11,40,6,3,4,12,0,1,67,0
213284,52,Male,Married,Bachelor,Marketing,SEO Specialist,Full-Time,3,1,7628,13.5,2,3,2,1,4,3,46,1,0,Never,11,32,3,6,3,3,0,0,77,1
213285,48,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,11,7,9346,18.7,4,3,4,3,1,4,33,1,0,Never,6,17,4,12,3,11,0,1,36,0
213286,55,Male,Single,High School,IT,Software Engineer,Full-Time,11,9,11847,14.0,4,2,4,2,4,3,34,0,1,Rarely,15,55,2,8,5,4,0,1,28,0
213287,41,Female,Married,PhD,HR,Training Specialist,Full-Time,15,2,14123,15.5,4,4,3,4,2,4,0,1,1,Rarely,7,24,3,12,3,4,1,1,41,1
213288,49,Male,Single,Bachelor,Operations,Operations Executive,Full-Time,3,1,9361,12.0,3,5,2,2,4,4,0,0,0,Rarely,1,5,2,8,3,1,0,1,39,0
213289,35,Male,Married,High School,Marketing,Marketing Executive,Full-Time,4,3,5487,6.9,2,1,3,3,3,3,32,0,0,Rarely,2,7,3,4,5,3,0,0,55,1
213290,42,Male,Divorced,Bachelor,Sales,Account Executive,Part-Time,2,0,8502,14.8,3,3,3,2,4,5,37,0,0,Frequently,8,24,1,5,3,7,0,1,49,0
213291,44,Female,Divorced,Bachelor,IT,IT Manager,Full-Time,4,1,8435,16.2,2,5,4,2,3,4,59,0,0,Frequently,8,22,4,9,4,2,0,1,50,0
213292,32,Female,Divorced,High School,Marketing,Marketing Executive,Contract,8,4,5729,12.4,2,1,3,3,3,3,35,0,1,Never,10,29,3,4,4,6,0,1,24,0
213293,50,Male,Single,Master,Sales,Account Executive,Full-Time,2,2,9754,13.3,3,2,4,1,3,3,46,0,1,Never,10,27,7,7,5,6,0,1,24,0
213294,31,Female,Married,High School,IT,Software Engineer,Full-Time,2,0,5957,20.5,2,4,1,3,3,4,75,1,0,Rarely,1,5,4,7,2,3,0,0,53,0
213295,45,Male,Married,Bachelor,IT,Software Engineer,Part-Time,1,1,6678,17.8,1,4,1,4,5,3,51,0,1,Rarely,6,21,3,12,4,8,0,0,59,0
213296,21,Female,Married,PhD,IT,Software Engineer,Full-Time,2,1,8918,14.5,1,4,3,4,3,3,28,1,1,Rarely,17,59,4,14,4,7,0,0,37,0
213297,38,Male,Married,High School,IT,Software Engineer,Full-Time,6,0,10318,16.1,3,4,3,3,4,4,39,0,1,Rarely,4,15,2,10,3,5,1,1,13,0
213298,35,Male,Married,Bachelor,Sales,Account Executive,Full-Time,6,4,8950,11.1,3,2,2,3,2,2,41,0,1,Rarely,9,29,1,3,3,5,0,1,62,0
213299,42,Female,Single,High School,IT,IT Manager,Full-Time,1,1,5472,16.1,1,3,4,2,5,3,37,1,0,Never,19,85,2,3,5,6,0,0,76,1
213300,38,Female,Single,Master,IT,System Administrator,Part-Time,1,1,8916,15.5,1,3,4,5,3,1,23,1,0,Frequently,8,19,4,5,5,5,0,0,71,1
213301,38,Female,Married,Master,HR,HR Manager,Full-Time,2,1,6080,9.7,1,1,4,1,5,3,21,0,0,Frequently,9,35,5,5,2,5,0,1,64,0
213302,24,Male,Single,Master,Sales,Sales Executive,Full-Time,1,0,6948,16.9,2,2,4,1,2,3,35,0,0,Rarely,12,47,5,7,4,6,0,1,53,0
213303,34,Male,Single,High School,Finance,Accountant,Full-Time,3,3,8022,16.4,2,3,2,4,3,3,37,0,0,Rarely,16,63,4,4,2,9,0,0,57,0
213304,36,Male,Single,Bachelor,HR,Training Specialist,Contract,1,1,2265,18.3,1,4,5,3,4,4,30,1,0,Never,2,7,5,16,3,8,0,0,59,1
213305,20,Male,Married,Bachelor,Finance,Auditor,Full-Time,2,0,7746,12.6,2,3,1,2,3,3,18,1,1,Never,11,48,3,11,4,3,0,0,71,1
213306,36,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,0,0,4574,12.3,2,3,2,4,5,4,22,0,0,Rarely,5,15,4,13,3,2,0,0,54,1
213307,43,Female,Married,Bachelor,Finance,Finance Manager,Full-Time,18,2,15708,14.1,5,3,3,1,3,5,55,1,1,Rarely,7,22,3,12,2,2,0,1,49,1
213308,38,Female,Married,High School,Finance,Accountant,Full-Time,1,0,8470,13.8,3,3,1,2,3,3,19,0,1,Rarely,35,105,5,15,2,3,0,1,93,1
213309,29,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,4,1,5426,11.4,1,3,3,5,4,3,22,0,1,Rarely,21,81,5,11,4,6,0,1,19,0
213310,46,Female,Married,Bachelor,IT,Software Engineer,Part-Time,3,0,7887,10.5,2,4,3,1,2,5,0,1,0,Frequently,13,56,3,8,4,7,0,0,88,1
213311,60,Male,Single,High School,Sales,Sales Manager,Full-Time,2,0,3883,11.9,2,2,2,5,4,3,58,0,1,Never,16,59,3,12,4,6,0,0,49,0
213312,45,Male,Married,High School,Operations,Logistics Coordinator,Full-Time,27,25,12306,17.1,5,4,3,4,3,3,15,0,0,Rarely,16,42,1,7,3,5,0,1,4,0
213313,42,Male,Married,Bachelor,Marketing,Content Strategist,Full-Time,24,7,14178,13.5,5,2,3,3,3,2,40,1,0,Frequently,4,14,2,4,4,4,0,1,58,0
213314,25,Female,Married,Bachelor,Sales,Account Executive,Full-Time,7,2,9739,18.6,4,4,4,4,1,2,34,0,1,Rarely,9,22,2,10,4,6,0,1,44,0
213315,42,Male,Single,Bachelor,IT,Data Analyst,Full-Time,7,6,11578,12.0,3,3,4,4,3,2,59,1,1,Rarely,15,49,11,5,3,5,0,1,55,1
213316,27,Male,Divorced,High School,IT,Data Analyst,Contract,9,0,9939,14.5,4,3,1,5,2,5,25,0,1,Never,6,21,6,3,3,5,0,1,54,0
213317,42,Female,Married,Master,Sales,Business Development,Part-Time,7,0,10917,15.2,3,3,3,3,3,2,5,0,0,Never,18,43,6,8,5,6,0,1,17,0
213318,34,Male,Single,Bachelor,HR,Recruiter,Full-Time,1,1,6184,11.6,2,3,2,3,4,3,3,0,1,Never,16,60,4,8,1,4,0,0,60,0
213319,37,Male,Married,Master,Sales,Sales Executive,Full-Time,7,7,10156,13.0,3,3,3,2,4,2,20,0,0,Rarely,7,26,8,11,4,8,0,1,35,0
213320,28,Male,Single,Bachelor,Sales,Account Executive,Full-Time,2,2,9225,13.0,3,2,1,1,4,4,19,0,0,Never,34,126,6,7,4,7,0,1,71,0
213321,38,Male,Divorced,Bachelor,Operations,Quality Analyst,Full-Time,5,1,5393,12.9,1,3,3,2,3,5,38,1,1,Rarely,11,44,1,12,4,9,0,0,55,0
213322,32,Male,Married,High School,Operations,Operations Executive,Full-Time,5,5,9426,13.7,4,3,3,1,2,3,52,1,0,Never,17,47,6,2,4,16,0,1,64,1
213323,54,Male,Married,High School,Marketing,Marketing Manager,Full-Time,2,2,6145,13.6,3,3,2,5,3,2,29,0,0,Rarely,16,53,4,2,3,1,0,1,47,0
213324,32,Male,Single,Bachelor,Sales,Account Executive,Full-Time,0,0,5886,9.2,2,2,4,4,1,2,37,0,0,Frequently,10,45,5,7,4,2,0,0,57,0
213325,57,Female,Single,Bachelor,Operations,Quality Analyst,Full-Time,14,1,10955,15.7,4,4,3,3,3,3,6,0,1,Rarely,4,14,5,13,3,6,0,1,12,0
213326,35,Male,Married,PhD,IT,Data Analyst,Part-Time,2,2,9460,12.3,1,4,3,1,3,3,36,1,0,Rarely,4,9,7,9,2,14,0,0,72,1
213327,51,Female,Single,Bachelor,Marketing,Marketing Manager,Full-Time,2,2,5192,20.1,1,4,3,3,3,3,26,1,1,Rarely,11,32,2,11,3,8,0,0,45,0
213328,29,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,9,6,11162,14.4,4,5,4,4,3,3,9,1,0,Rarely,23,38,4,8,4,10,0,1,24,0
213329,52,Male,Single,Bachelor,Marketing,SEO Specialist,Full-Time,7,6,9673,16.4,3,3,1,3,5,2,45,0,0,Rarely,20,76,7,8,3,3,0,1,55,1
213330,51,Female,Single,Bachelor,Marketing,Marketing Executive,Part-Time,3,3,7848,19.3,3,3,4,4,2,3,38,0,1,Never,7,26,6,10,2,5,0,1,31,0
213331,45,Male,Divorced,Master,IT,Data Analyst,Full-Time,2,2,10064,5.0,2,1,4,2,5,4,60,0,0,Rarely,10,28,6,8,4,6,0,0,52,1
213332,38,Male,Married,Bachelor,IT,Data Analyst,Full-Time,5,1,10902,15.3,3,3,5,1,4,4,33,0,1,Rarely,16,62,4,14,3,3,0,1,16,0
213333,31,Female,Married,Master,Sales,Business Development,Full-Time,5,4,7876,13.7,2,3,1,3,3,5,33,1,0,Never,18,59,3,6,5,7,0,0,76,1
213334,32,Male,Married,Bachelor,IT,Data Analyst,Full-Time,3,3,7955,19.0,2,3,2,4,3,4,50,0,0,Rarely,30,100,2,3,5,5,0,0,57,0
213335,26,Male,Divorced,Bachelor,Marketing,Content Strategist,Full-Time,5,5,6597,21.0,2,5,2,3,4,3,18,0,1,Never,13,58,2,14,4,8,0,0,11,0
213336,18,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,0,0,7148,9.9,2,2,2,3,5,4,33,0,0,Never,15,55,6,8,3,6,0,1,61,1
213337,35,Female,Married,High School,Marketing,Marketing Manager,Full-Time,11,10,9135,17.1,3,4,4,3,3,2,10,0,0,Rarely,8,26,3,4,3,4,1,1,1,0
213338,46,Male,Single,Master,IT,IT Manager,Full-Time,0,0,9915,13.7,2,3,4,2,2,4,40,0,1,Rarely,4,14,6,6,3,3,0,0,60,0
213339,28,Female,Married,High School,Sales,Sales Manager,Part-Time,1,0,7000,15.1,3,3,1,2,3,2,29,1,0,Never,5,11,2,12,2,5,0,1,100,1
213340,33,Male,Married,Bachelor,IT,System Administrator,Full-Time,1,1,7227,19.8,2,4,3,2,4,4,27,1,0,Never,7,18,8,11,5,6,0,0,89,1
213341,35,Male,Divorced,Master,Finance,Finance Manager,Part-Time,4,4,9328,17.6,2,3,3,5,2,3,33,1,1,Rarely,13,25,9,11,4,6,0,1,34,0
213342,50,Male,Married,Master,Marketing,Marketing Manager,Full-Time,11,0,12864,11.2,5,1,2,4,4,4,40,1,0,Rarely,10,30,1,16,3,5,0,1,38,0
213343,30,Female,Married,Master,Finance,Auditor,Full-Time,4,4,14316,18.9,4,5,3,3,3,3,47,0,1,Rarely,9,30,4,11,2,9,0,1,16,0
213344,18,Male,Single,Bachelor,Sales,Business Development,Full-Time,0,0,4319,13.8,1,3,3,2,2,4,32,1,0,Frequently,13,40,3,8,3,6,0,0,68,1
213345,27,Male,Married,High School,Sales,Sales Executive,Full-Time,2,1,6141,14.7,2,4,5,3,3,4,22,0,0,Never,6,24,6,9,3,1,0,0,30,0
213346,27,Male,Single,Master,Sales,Account Executive,Part-Time,1,1,8888,16.0,3,3,1,4,3,3,68,0,1,Frequently,14,54,5,16,3,8,0,1,51,1
213347,44,Male,Married,High School,Operations,Quality Analyst,Part-Time,0,0,3209,14.3,1,3,1,5,1,3,9,0,1,Frequently,32,105,1,5,3,3,0,1,81,1
213348,21,Female,Married,Master,IT,Data Analyst,Full-Time,0,0,11046,19.4,2,4,4,4,4,4,28,0,0,Rarely,10,31,3,7,3,8,0,0,34,0
213349,42,Female,Married,Master,HR,HR Executive,Full-Time,4,0,5887,9.4,1,3,5,3,3,4,65,0,0,Rarely,8,29,4,12,1,5,0,0,37,0
213350,51,Female,Single,Bachelor,Operations,Operations Manager,Full-Time,6,2,6846,18.3,2,3,4,3,3,3,49,0,0,Frequently,21,54,3,6,4,2,0,1,22,0
213351,40,Female,Married,Master,IT,IT Manager,Part-Time,3,2,7915,22.0,1,4,4,1,1,4,52,0,1,Rarely,9,27,4,4,1,4,0,0,61,0
213352,36,Female,Married,Master,Sales,Account Executive,Full-Time,1,1,7280,18.8,2,4,3,3,4,4,75,0,0,Never,15,58,1,5,4,6,0,0,36,0
213353,39,Female,Single,Bachelor,HR,Recruiter,Part-Time,0,0,6907,8.5,2,2,3,3,3,5,56,0,1,Never,17,44,3,5,3,9,0,1,35,0
213354,39,Male,Married,Bachelor,Finance,Auditor,Full-Time,3,2,5778,13.7,1,4,4,2,2,2,25,0,1,Never,19,60,4,7,3,2,0,0,56,0
213355,48,Male,Married,Master,IT,Data Analyst,Full-Time,14,2,18981,13.9,5,3,2,2,1,2,47,0,0,Never,11,39,4,12,2,4,0,1,74,1
213356,34,Male,Married,Master,IT,Software Engineer,Full-Time,1,1,8561,13.3,2,3,3,3,2,4,44,0,1,Frequently,4,17,7,3,4,6,0,1,51,0
213357,29,Male,Single,Master,Sales,Account Executive,Full-Time,2,0,7126,12.2,1,4,3,5,3,3,69,0,1,Never,19,76,2,5,3,4,0,0,42,0
213358,42,Female,Single,Bachelor,Operations,Quality Analyst,Full-Time,4,3,6599,13.0,2,3,3,1,1,3,1,0,0,Rarely,23,74,5,5,1,4,0,1,47,0
213359,40,Male,Married,Master,Operations,Quality Analyst,Full-Time,6,1,11353,14.7,3,4,3,2,2,1,52,1,0,Rarely,33,84,4,3,2,5,1,1,60,1
213360,34,Male,Single,Master,Finance,Finance Manager,Full-Time,6,2,9909,7.2,2,1,3,4,3,2,25,0,0,Rarely,8,26,4,6,4,5,0,0,30,0
213361,20,Female,Single,Master,Sales,Account Executive,Full-Time,1,0,7321,11.4,2,4,2,3,5,2,23,1,1,Never,6,13,6,15,1,8,0,0,100,1
213362,34,Male,Married,Master,Sales,Sales Executive,Full-Time,3,3,8228,12.6,2,4,4,3,3,3,42,0,0,Never,7,27,2,6,3,9,0,0,15,0
213363,49,Female,Single,Master,Sales,Sales Executive,Full-Time,12,5,14131,18.8,4,5,4,4,4,3,52,0,0,Never,20,49,4,15,4,4,0,1,15,0
213364,35,Male,Married,Master,IT,Data Analyst,Full-Time,3,1,10333,16.6,2,3,3,4,5,5,24,1,1,Rarely,16,63,2,8,3,9,0,0,50,1
213365,39,Male,Single,High School,Finance,Accountant,Full-Time,4,4,6932,16.5,2,4,1,2,4,5,0,0,0,Never,28,69,7,6,3,5,0,1,52,0
213366,31,Female,Married,Master,Marketing,Content Strategist,Contract,1,0,4543,14.1,1,2,3,3,2,4,36,1,0,Rarely,30,105,4,13,4,5,0,1,64,0
213367,42,Male,Married,Master,IT,Data Analyst,Full-Time,20,12,20013,13.9,5,3,2,2,2,4,38,0,0,Frequently,4,14,7,7,3,8,0,1,68,0
213368,36,Female,Married,Master,Sales,Sales Executive,Full-Time,6,6,13376,15.6,4,5,3,4,2,4,32,0,1,Rarely,14,48,5,10,3,3,0,1,33,0
213369,31,Male,Married,Master,Finance,Financial Analyst,Full-Time,3,0,8821,10.0,2,2,1,3,5,5,20,1,0,Rarely,12,28,4,6,4,7,0,0,58,1
213370,54,Male,Single,Master,IT,Software Engineer,Part-Time,14,3,20582,18.2,5,5,5,3,5,4,8,1,1,Rarely,11,40,4,4,3,8,0,1,36,0
213371,41,Female,Divorced,High School,Finance,Accountant,Full-Time,0,0,4932,14.8,1,4,5,1,3,4,0,1,1,Never,7,20,5,5,2,6,0,1,51,1
213372,40,Male,Divorced,Bachelor,Sales,Account Executive,Full-Time,8,8,9714,17.9,3,3,4,2,3,3,18,1,1,Rarely,12,34,6,5,2,5,0,1,50,0
213373,49,Female,Single,Master,Sales,Sales Manager,Full-Time,6,2,10516,22.7,3,4,3,2,4,3,21,0,0,Frequently,17,64,4,2,2,3,1,1,21,0
213374,40,Male,Divorced,High School,IT,Data Analyst,Full-Time,2,1,7135,14.6,2,3,4,4,3,2,18,0,0,Rarely,16,49,3,8,3,3,0,1,9,0
213375,39,Male,Married,Master,Sales,Sales Executive,Full-Time,15,13,18425,16.4,5,4,5,4,4,5,23,0,1,Rarely,23,103,3,14,5,4,1,1,0,0
213376,30,Male,Married,Bachelor,Finance,Financial Analyst,Part-Time,0,0,7994,17.4,2,5,4,5,3,4,42,0,0,Rarely,17,31,5,5,3,1,0,0,33,0
213377,18,Male,Married,Master,Operations,Operations Manager,Full-Time,0,0,9113,18.1,2,3,3,4,4,3,1,1,0,Rarely,24,78,2,7,2,10,0,0,71,1
213378,46,Female,Single,Master,Sales,Sales Executive,Full-Time,0,0,6744,12.8,2,2,4,3,3,2,45,1,1,Rarely,32,82,6,3,4,6,0,0,66,1
213379,41,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,2,0,6377,10.1,1,3,4,5,3,3,44,0,1,Rarely,17,26,1,13,3,3,0,0,30,0
213380,33,Male,Single,Master,Marketing,Marketing Executive,Full-Time,3,1,7844,11.4,2,3,3,3,2,2,37,0,0,Frequently,25,99,4,13,3,6,0,0,72,1
213381,46,Female,Single,Bachelor,Sales,Account Executive,Full-Time,1,0,6292,16.7,2,3,3,1,1,2,48,0,0,Frequently,33,117,4,4,5,2,0,0,84,1
213382,35,Female,Married,Bachelor,IT,System Administrator,Full-Time,2,0,10133,17.9,3,2,2,4,2,4,7,1,0,Rarely,9,36,1,2,2,9,0,1,71,1
213383,42,Female,Single,Bachelor,HR,Recruiter,Full-Time,1,0,8592,17.5,4,3,2,2,4,2,12,0,0,Rarely,28,65,3,7,2,8,0,1,97,1
213384,39,Female,Married,Bachelor,Finance,Finance Manager,Full-Time,0,0,4590,16.0,1,3,3,3,2,3,39,1,1,Rarely,19,63,3,13,4,7,0,0,48,1
213385,42,Male,Married,High School,Finance,Finance Manager,Full-Time,1,1,7827,16.2,3,4,3,2,3,4,64,0,1,Frequently,23,81,4,9,2,2,0,1,47,0
213386,35,Male,Single,Bachelor,Finance,Finance Manager,Contract,13,7,12871,12.8,4,3,4,3,4,3,11,0,1,Never,53,150,4,12,5,7,0,1,38,0
213387,34,Female,Single,Bachelor,Sales,Sales Executive,Contract,3,0,6781,16.3,2,3,1,4,2,4,32,0,1,Never,5,16,2,10,4,3,0,1,64,0
213388,31,Female,Single,Master,Marketing,SEO Specialist,Full-Time,4,1,8169,17.5,2,4,4,3,3,3,0,0,1,Rarely,7,32,2,16,3,5,0,0,19,0
213389,30,Female,Married,Bachelor,IT,IT Manager,Contract,3,3,8653,11.9,2,4,2,5,3,3,56,0,0,Rarely,4,10,7,13,4,3,0,0,54,0
213390,41,Male,Single,Bachelor,Sales,Sales Manager,Full-Time,3,3,7612,19.4,2,4,5,4,3,3,34,0,1,Rarely,10,33,3,2,3,3,0,1,0,0
213391,35,Male,Single,Bachelor,Finance,Auditor,Full-Time,5,0,9321,17.3,3,3,4,4,3,3,17,1,1,Rarely,20,71,7,9,4,3,0,1,38,0
213392,40,Female,Divorced,Master,Sales,Account Executive,Full-Time,4,2,7044,10.0,1,5,3,5,1,3,33,0,0,Rarely,23,73,4,6,3,4,0,0,42,0
